央视,#genre#
电锯惊魂系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352903
女神系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=880261
金庸武侠,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352897
黑鹰金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
黑鹰开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
黑鹰粤语影片,https://cn-jssz-cmcc-live-01.bilivideo.com/live-bvc/614163/live_342827840_74242052.m3u8
哪吒之魔童降世,https://dapian.video-yongjiu.com/20190804/6124_40dbe112/index.m3u8
虎牙1,http://121.12.115.15/tx.hls.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.m3u8?
虎牙2,http://121.12.115.15/tx.hls.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.m3u8?
虎牙3,http://121.12.115.15/tx.hls.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8?
虎牙4,http://121.12.115.15/tx.hls.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.m3u8?
虎牙5,http://121.12.115.15/tx.hls.huya.com/src/1199531762115-1199531762115-5308092232211890176-2399063647686-10057-A-0-1.m3u8?
虎牙7,http://121.12.115.15/tx.hls.huya.com/src/1099531752762-1099531752762-86436156702457856-2199063628980-10057-A-0-1.m3u8?
虎牙8,http://121.12.115.15/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789253854-10057-A-0-1.m3u8?
虎牙9,http://121.12.115.15/tx.hls.huya.com/src/94525224-2704830208-11617157284592877568-4596722876-10057-A-0-1.m3u8?
虎牙10,http://121.12.115.15/tx.hls.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8?
虎牙11,http://121.12.115.15/tx.hls.huya.com/src/1449574253-1449574253-6225874009758629888-2847699210-10057-A-0-1.m3u8?
虎牙13,http://121.12.115.15/tx.hls.huya.com/src/1199512521957-1199512521957-5225456382832017408-2399025167370-10057-A-0-1.m3u8?

优酷,#genre#
邵氏电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022364
邵氏电影+,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031496
洪金宝,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021909
周润发,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019007
黎明,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8028239
沈腾,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8026514
李连杰,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021912
周星驰,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021901
成龙,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021903
刘德华,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021902
郭富城,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8027876
谢霆锋,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020518
张国荣,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019325
周润发,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021907
任达华,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8026523
吴彦祖,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020520
黄渤,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021910
郑中基,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8027935
张家辉,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8027872
郑秀文,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8018673
甄子丹,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020382
张学友,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8027929
葛优,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034804
徐峥,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034807
粤语片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019006
欧美电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8026516
文章马伊琍,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021367
宋慧乔宋仲基经典作品,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020223
金庸武侠电影合集,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8026519
经典爱国电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019463
共赏爱国影片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019464
硬汉厅视频,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8032842
少女厅视频,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8032840
亲子厅视频,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8032841
粤语综艺,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019450
粤语惊魂反腐,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019311
香港经典,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019324
经典校园,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8018659
警匪电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019691
悬疑电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019693
奥斯卡经典,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8018655
末世硬核,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019690
科幻大片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019682
反贪风暴动作片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019679
夏日时代电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019680
港囧喜剧片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019678
电影1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022366
电影2,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022040
电影3,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022038
电影4,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020381
电影5,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020331
电影6,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8018618
电影7,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031710
电影8,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031706
电影9,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031704
电影10,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031620
电影11,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031623
电影12,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031622
电影13,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031592
电影14,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031589
电影15,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031587
电影16,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031580
电影17,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031574
电影19,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8027873
电影22,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020409
电影23,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020410
电影24,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8020408
电影25,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035190
电视2,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019190
电视3,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031576
电视4,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031569
封神榜,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034750
风云2,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023119
爱国电影,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023167
卧虎藏龙武侠片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019692
电影导视,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021972
张翰张钧甯,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034728
我的团长我的,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023122
情满四合院,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034725
我们的八十年代,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023159
楚乔传,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019958
择天记,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019978
推手,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019092
搞笑一家人,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019637
刘涛王凯欢乐多,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019096
水浒传,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034745
时代理想,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023134
如果可以这样爱,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019192
滚滚红尘,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019956
王牌对王牌,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8079071
女团,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034763
歌曲,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034767
小品,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034798
春晚小品,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034796
娱乐新闻,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034887
春节联欢晚会,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8029490
纪录中国,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023123
纪录中国,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023164
纪录片中国,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023165
图鉴中国,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023158
纪录片,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023132
纪录片1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023131
搞笑段子,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019254
旅途的花样,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019694
非你莫属,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019584
中国式相亲,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8023983
女团们来了,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019196
德云社,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8045775
欢乐集结号,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022309
谈心社2020,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8079067
一站到底,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019585
军武,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019515
致富,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019517
篮球比赛,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034552
篮球比赛1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034555
篮球比赛2,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034557
篮球比赛3,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8034556
动画1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8021649
动画2,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8031577
动画3,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019685
宝宝巴士,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019315
汪汪队一起行动,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022353
超级宝贝JOJO,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035321
小猪佩奇,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019235
火影忍者,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022356
杰力豆,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022357
海底小纵队,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8019248
螺丝钉,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035322
小伶玩具,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8022358
平博士密码,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035323
宝宝巴士启蒙音乐剧,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035320
螺丝钉1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035318
平博士密码1,http://ftp9524803.host166.gotoip4.cn/youku.php?id=8035319
YY,#genre#
YY|胡歌  郡主 ,http://ftp9524803.host166.gotoip4.cn/yy.php?id=35467265
YY|亮剑 超清全屏 小星星,http://ftp9524803.host166.gotoip4.cn/yy.php?id=32110908
YY|【爱情公寓】超清,http://ftp9524803.host166.gotoip4.cn/yy.php?id=38525272
YY|铁齿铜牙纪晓岚,http://ftp9524803.host166.gotoip4.cn/yy.php?id=22039119
YY|【鹿鼎记】 高清经典,http://ftp9524803.host166.gotoip4.cn/yy.php?id=28265277
YY|港片 赌片 动作 喜剧,http://ftp9524803.host166.gotoip4.cn/yy.php?id=28751126
YY|【周星驰】经典搞笑赌片,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353881242
YY|甄嬛传续集,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1351074342
YY|灵魂喜剧《地下交通站》,http://ftp9524803.host166.gotoip4.cn/yy.php?id=29907996
YY|电影电影电影电影电影,http://ftp9524803.host166.gotoip4.cn/yy.php?id=22006255
YY|元芳你怎么看,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1351755386
YY|【周星驰】电影,http://ftp9524803.host166.gotoip4.cn/yy.php?id=38670875
YY|【少年包青天】经典悬疑,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1382655207
YY|港剧 法证先锋1-4,http://ftp9524803.host166.gotoip4.cn/yy.php?id=64793478
YY|【盗墓玄幻】,http://ftp9524803.host166.gotoip4.cn/yy.php?id=14503914
YY|后宫一堆PS,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1351517815
YY|【林正英】英叔经典,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1351505899
YY|燕双鹰专场,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1352227153
YY|【成龙经典】动作 搞笑,http://ftp9524803.host166.gotoip4.cn/yy.php?id=34460526
YY|治愈不开心.蜡笔小新,http://ftp9524803.host166.gotoip4.cn/yy.php?id=71629576
YY|【新三国】萌儿陪看,http://ftp9524803.host166.gotoip4.cn/yy.php?id=29216766
YY|康熙微服私访记-全集,http://ftp9524803.host166.gotoip4.cn/yy.php?id=30918390
YY|【林正英】相亲 交友 聊,http://ftp9524803.host166.gotoip4.cn/yy.php?id=24066336
YY|西游记无删减版,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1352677541
YY|甄嬛 如懿 美人 延禧宫,http://ftp9524803.host166.gotoip4.cn/yy.php?id=31292828
YY|【斗罗斗破】全集超清,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353098382
YY|人民的名义,http://ftp9524803.host166.gotoip4.cn/yy.php?id=36087612
YY|【港片】赌片 动作,http://ftp9524803.host166.gotoip4.cn/yy.php?id=30532977
YY|【林正英】经典500部,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353059120
YY|雍正王朝,http://ftp9524803.host166.gotoip4.cn/yy.php?id=26650882
YY|【重案六组】破案神剧,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1382660045
YY|【香港赌片】影片不间断,http://ftp9524803.host166.gotoip4.cn/yy.php?id=29900720
YY|新主播，求照顾,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353782648
YY|【林正英】经典电影,http://ftp9524803.host166.gotoip4.cn/yy.php?id=34229877
YY|海量电影全天候,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353074059
YY|帝艺港剧 悬疑 破案,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1350670730
YY|甜甜-陪你看古惑仔系列,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1382658857
YY|【林正英】经典电影,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353507954
YY|家有儿女,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353085648
YY|新主播，求照顾,http://ftp9524803.host166.gotoip4.cn/yy.php?id=25436662
YY|【盗墓】精绝女王复活,http://ftp9524803.host166.gotoip4.cn/yy.php?id=36221298
YY|火蓝刀锋,http://ftp9524803.host166.gotoip4.cn/yy.php?id=39204655
YY|经典喜剧《炊事班》,http://ftp9524803.host166.gotoip4.cn/yy.php?id=78361511
YY|—经典剧—【我是特种兵】,http://ftp9524803.host166.gotoip4.cn/yy.php?id=37228835
YY|新主播，求照顾,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353173695
YY|【林正英】英叔经典,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1353685311
YY|欢乐颂,http://ftp9524803.host166.gotoip4.cn/yy.php?id=30804490
YY|发哥赌神电影系列,http://ftp9524803.host166.gotoip4.cn/yy.php?id=39589923
YY|你们的强哥,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1352952473
YY|【新三国】电视剧,http://ftp9524803.host166.gotoip4.cn/yy.php?id=49259936
YY|【港片】赌片 动作,http://ftp9524803.host166.gotoip4.cn/yy.php?id=25061163
YY|新三国,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1354116498
YY|港片动作 枪战 赌片,http://ftp9524803.host166.gotoip4.cn/yy.php?id=27514983
YY|《人民的名义》,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1351103851
YY|纪晓岚专属,http://ftp9524803.host166.gotoip4.cn/yy.php?id=63826933
YY|斗罗斗破 【动漫】,http://ftp9524803.host166.gotoip4.cn/yy.php?id=38119135
YY|【经典港片】动作枪战恩仇,http://ftp9524803.host166.gotoip4.cn/yy.php?id=37758710
YY|亮剑 超清,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1461022118
YY|【周星驰】经典搞笑电影,http://ftp9524803.host166.gotoip4.cn/yy.php?id=1463505959
YY|亮剑 超清,http://ftp9524803.host166.gotoip4.cn/yy.php?id=27321535
哔哩,#genre#
经典电影,http://106.53.212.251/daili/bili.php?id=22381355
惊险电影,http://106.53.212.251/daili/bili.php?id=23110244
邵氏影院,http://106.53.212.251/daili/bili.php?id=21759196
高清经典,http://106.53.212.251/daili/bili.php?id=23125843
怀旧影院,http://106.53.212.251/daili/bili.php?id=22616951
电影1_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/549233/live_416544064_58389145.m3u8
电影2_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/100589/live_362963326_14864388.m3u8
电影5_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/149917/live_400392_6822511.m3u8
电影6_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/360949/live_14659392_8620418.m3u8
电影7_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/374032/live_102569357_4797059.m3u8
电影8_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/288712/live_22989278_9714011.m3u8
电影9_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/889874/live_420351661_73320656.m3u8
电影11_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/804389/live_97065163_17925468.m3u8
电影12_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/545398/live_252582133_1552126.m3u8
电影13_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/986331/live_123336671_4216482.m3u8
电影16_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/383145/live_22989278_9714011.m3u8
电影18_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/509520/live_420351661_73320656.m3u8
电影19_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/800522/live_334056_8894439.m3u8
电影23_b站,https://cn-ahhf-cmcc-live-02.bilivideo.com/live-bvc/842918/live_97065163_17925468.m3u8
酷狗,#genre#
酷狗.影视1,https://tx.liveplay.live.kugou.com/live/fx_hifi_251702616_std_avc.xs
酷狗.影视2,https://tx.liveplay.live.kugou.com/live/fx_hifi_1638135185_avc.xs
酷狗.影视3,http://tx.liveplay.live.kugou.com:80/live/fx_hifi_1319986999_std_avc.xs
酷狗.影视4,http://tx.liveplay.live.fanxing.com:80/live/fx_hifi_1772083185_avc.xs
酷狗.影视5,https://tx.liveplay.live.kugou.com/live/fx_hifi_1789509948_std_avc.xs
酷狗.影视6,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1703410100_std_avc.m3u8
酷狗.影视7,http://tx.liveplay.live.fanxing.com/live/fx_hifi_141276179_avc.m3u8
酷狗.影视8,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1460993762_std_avc.m3u8
酷狗.影视9,http://aliyun.liveplay.live.kugou.com/live/fx_hifi_290507595_std_avc.m3u8
酷狗.影视10,http://tx.liveplay.live.fanxing.com/live/fx_hifi_251702616_std_avc.m3u8
酷狗.影视11,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1175010873_avc.m3u8
酷狗.影视13,http://aliyun3.liveplay.live.kugou.com/live/fx_hifi_297671546_avc.m3u8
酷狗.影视14,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1398580524_avc.m3u8
酷狗.影视15,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1417248603_std_avc.m3u8
酷狗.影视16,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1753782564_avc.m3u8
酷狗.影视17,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1304068624_avc.m3u8
酷狗.影视18,http://aliyun.liveplay.live.kugou.com/live/fx_hifi_1709548737_std_avc.m3u8
酷狗.影视19,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1308722194_std_avc.m3u8
其他,#genre#
BsstTV4K,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226952/index.m3u8
纯享4K,http://39.134.155.159/PLTV/88888888/224/3221225670/index.m3u8
纯享4K,http://39.135.138.6:6610/PLTV/88888888/224/3221225786/2/index.m3u8
纯享4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/1.m3u8
纯享4K,http://111.12.102.79:6610/PLTV/77777777/224/3221225726/index.m3u8?servicetype=1&IASHttpSessionId=OTT
纯享4K,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225786/index.m3u8
4K花园,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
福建源4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
黑莓动画,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
黑莓动画,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓电竞,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225931/1.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
圆点生活,http://111.20.105.60:6060/yinhe/2/ch00000090990000002285/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
PANDA,http://182.138.51.79/PLTV/88888920/224/3221225693/index.m3u8
国学与家道,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227736/index.m3u8
Best动画,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221227053/index.m3u8
BesTV超级体育,http://39.134.39.39/PLTV/88888888/224/3221226147/index.m3u8
福建源动画1,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226743/index.m3u8
福建源动画2,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226732/index.m3u8
猫和老鼠,http://121.12.115.156/tx.hls.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
